"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","4.6406942072951","-2.40956350361695","-2.35861714903794","-2.85633905378219","8.25191990226313","6.65495147084904","-1.39551794655861","11.4980416918054","-4.53238273883645","1.35651302259299","0.0800498347858252","5.85648978183293","-0.932618714051898","3.9227680601274","11.5512264903384","5.28380397540542","1.13096381194129","3.5110930432017","-1.02988681258462","5.28576473694791","0.618035902500338","2.66316327279694","0.623859559546077","4.92341279636884","5.42023926774635","1.31627474293093","3.58383324670666","2.36203251058487","3.85187180856623","2.61642060229188","0.0474837518032416","3.63324059154849","5.08418601022558","3.25250115828352","2.58119107718598","3.85909948408063","1.9070071942582","1.40007374587231","3.06836587987394","4.19996778440373",
"Afghanistan","AFG","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79831032268565","-22.2363560711782","17.6981032082566","-5.10925117357525","14.7004462865811","-14.916329759471","44.562954917559","-6.37513449490784","-7.59232352283006","18.2247894284155","0.00526744138815616","-0.100705133732006","-5.65721784655963","5.97175185809004","6.41105902186369","-4.41531137978744","17.459824809335","5.94234039802205","-2.83316908250337",
"Africa Western and Central","AFW","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","1.9644680773591","-1.8249839515864","-1.34486525588545","15.0163500646711","7.40870658308449","-1.39456484387399","6.69429461550486","4.43429818641987","3.01046984375044","4.29351142487491","0.147821734854034","3.67909155059105","2.44240507263258","3.85361940683215","3.90462893105763","2.975988815702","5.09332785905133","5.49155975381778","1.17605328104422","3.26618694957523","34.6500934112457","6.94446894111103","4.65383225723347","6.77347329185302","5.84257787230611","5.55046016286657","6.49968117529063","4.25343130139962","5.77483588292394","1.81911970086632","6.14715003432502","2.58182352459069","4.78147942807693","3.80713257535383","3.67091217767843","4.10304078432277","3.00729011883627","3.09387232634901","2.64588078951348","2.22721523185638",
"Angola","AGO","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02284241452462","9.07309617146548","4.54913415548393","16.3031075463946","5.57732278208786","4.75297178937919","5.72999988906047","8.53999998878523","9.16000014227546","7.1099999510654","4.01999994322505","17.3200000262546","10.2100000211685","3.89000000024302","0.470000011280064","-1.55143723603375","-1.27999996552457","2.8437084063535","17.2048500319084",
"Albania","ALB","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.1122775201623","6.23379360964935","5.39532951334567","6.69542676815271","2.69306837937616","2.04775220207709","2.94358260578622","6.30794530236356","0.678565773095102","3.11850449478889","2.71632578723376","7.07148162165561","1.90487706489877","7.65002576326386","4.77292229175745","5.3926820974817","1.13502791202347","1.96183844726158","0.767592593421867","2.04752051403811","0.835138073048398","1.17674581140825","0.629052617054768","1.34903539625898","0.283444739656673",
"Andorra","AND","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.57281553398059","-8.71848739495799","17.95166858458","7.02439024390245","-3.281677301732","-2.63901979264844","6.00193610842209","4.20091324200914","-2.54163014899211","9.1726618705036","5.18945634266885","16.4447924823806","-6.05245460659046","-5.86972083035076","-3.19391634980988","5.4202670856245","7.60059612518629","-0.76177285318559","-2.44242847173761","-4.93562231759657","",
"Arab World","ARB","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","1.32381224447455","7.2255124387538","4.17067672337798","2.10350611479898","-2.73937131194668","7.5281631606005","-0.629601168983015","10.5586716675825","5.87316804684241","-2.70521813898237","-3.86728439161378","2.10102904915399","4.01214145891535","10.3041064046558","-2.2040009514397","2.8105479349166","3.72974962660872","9.41502765405247","2.99867299691788","2.67914232038228","11.5511404714361","-2.89948494044927","2.13114866865298","5.84480412553002","0.839687244127731","3.80474878430644","-0.136766125962751","12.2073792727477","2.58535205381543","5.8880210909151","2.16711747732796","-1.85631749513982","4.70837992761173","3.64568854085729","3.41544581274948","1.20368933643729","3.83574673204987","6.42439138324215","-5.01883825497401","1.78332550152179","5.86204453038329","2.6326616301675","4.53750927025351","-2.61962501875395","3.34112490776745","-1.78563806066549","0.586360098363286","-0.428908614149776","2.46040723441017","2.99551135864478","4.16718407844027","2.4325557164541","1.32092914145316",
"United Arab Emirates","ARE","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2102793327829","-3.11660519983526","-1.97084508782491","-4.01358596294263","-8.64192402490343","-1.84234403898043","-10.8917132262257","-0.410620034272952","-10.8098849444412","5.33441645658075","3.57181218025282","-0.744908237145339","-0.16613158384061","0.399547979993912","4.01521459552534","4.37358712312313","4.90411568351621","9.96052730603895","-3.07703303502639","28.5293696941083",
"Argentina","ARG","Agriculture, forestry, and fishing, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","0.917483064264474","2.54551932799015","-4.25536637331477","4.44449595985373","-9.2908948754818","1.57361609284334","1.9242215861004","10.7147354006412","2.72839649509442","-2.74721309949174","4.71964409067498","2.4449113630657","2.78440231392774","2.86384178386277","-6.00653190802691","3.49410370413099","7.4782211520549","2.02751251834673","0.358310208530128","-1.69511855933084","0.178732596380399","-2.72799233866611","7.86617331114088","-8.21771523972272","8.48051072271213","4.09314789819928","0.187998715837352","2.42567218738452","7.27758854713385","5.55249833387779","-0.890091314004636","0.608914674994622","8.29607710307347","2.37434949184249","-1.76587673522218","1.49112622436698","-2.65050666356152","6.7704180376591","0.38332477044824","18.7884794494551","-0.525550810177648","8.5375829282499","-2.18582133728721","-26.1014564806975","39.5239778173383","-2.42848319291828","-12.8751530933275","11.4766196176651","3.10425319146779","7.54196172215384","-4.71694335251273","3.44506458176149","-14.5815222472444","21.4353935711251","-7.6768495407559","0.74844839559762",
